,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive
638,عصام امير الصحراء,http://www.youtube.com/channel/UCmyCSouu1waVfYYZYqOWFdg,اسكتي يا معزة,0,2020-10-20T10:59:06Z,p
639,Aya Ayouaya,http://www.youtube.com/channel/UCWMarRxcB_uHJzWSIE1e9zA,روحي يانقشة,0,2020-10-20T10:07:37Z,p
640,Laid Saifia,http://www.youtube.com/channel/UCK5keIUe3IWIZLrc3z55yYQ,الله يهديك يا بنت ناس روحي استري روحك,0,2020-10-20T10:01:37Z,p
641,يونس منار,http://www.youtube.com/channel/UCwWSjcC5ECIwYgUea4qAoRg,عيب عليك بهدلتي بروحك متصفيش وحد منهم,0,2020-10-20T09:49:17Z,p
642,David Madison,http://www.youtube.com/channel/UCUIdyN1mZG61dqhGfpC6S5w,عندك مراية ولا ماعندكش روحي شري وحدة روحي,0,2020-10-20T09:40:48Z,p
643,dz Goold,http://www.youtube.com/channel/UCjblsIiUOLZQmHWesRy2_MQ,يا ونتى طرف خرا,0,2020-10-20T01:26:13Z,p
644,M ç Fou Fou,http://www.youtube.com/channel/UClp-DT5OgJPRpTpaR4oBvYw,من الاخير نتي متستاهليش تكوني جزايرية اصيلة روحي غطي روحك نحي كيلوا تاع مكياج لي في وجهك اهدري يخي مرخس,1,2020-10-20T00:34:35Z,p
645,Moh Moh,http://www.youtube.com/channel/UC71w6lbegVCycx9x5-fGE-A,ماشي مخلوعين فيك نتي مخلوعة بروحك يا ضبع ليمن شبهتك ملقيتكش جايحة وفرشة نتي تهدري على دزيريين نتي باين,0,2020-10-19T23:56:57Z,p
646,الفتاة المتمردة,http://www.youtube.com/channel/UCLlrIefoo_gX0376qQQn2JA,عندها الحق تضالو تشارشو في البنات في الرود حاشا ولاد الفاميليا مامنعت منكم لامحجبة لا سيفيليزي كليتونا خماج,0,2020-10-19T23:31:05Z,p
647,Aymeen Miimou,http://www.youtube.com/channel/UCe5DjufGK75xbcw4bKgkHzg,اي روحي تعطي عند بالك ناس لكل كيف كيف شوفي انا اني ندير روحي مسمعتش علبالي غلطتي ناس لكل تغلط جل من لا يخطا بصح المرة الجاية متسماش غلطة تسما ندامة اذا اخطات في الشيء مرة فلا تخطي مرتين مالا ديري برايي عزيزتي متخطايش مرتين وشكرا,0,2020-10-19T22:38:03Z,p
648,ماريا ماريا,http://www.youtube.com/channel/UCQsQcsJKZ9joPvPPQ-KqKfQ,جايحة مسكينة ربي يشفيها,3,2020-10-21T11:50:40Z,p
649,Sidra Ritaj,http://www.youtube.com/channel/UCBbhvSQG3p_n417uT4kqfJQ,وجعتلي قلبي وهي تتعاوج روحي يعطيك غمة اذا انت امراة,31,2020-10-19T22:09:46Z,p
650,säble Dør,http://www.youtube.com/channel/UCBTLArvCHX7N2UIcFLIsGLA,راكي غالطة انا مر كيفك علبالي بلي المراة كلها عورة حتي صوتها لهذا ديننا الحنيف فرض عليها السترة,0,2020-10-19T21:50:07Z,p
651,Abdelgani Ghano,http://www.youtube.com/channel/UCzoSWJ0Srp1_GTcYzRyb91Q,اسمعي نقولك حاجة انتي كون تنحي مكياج الكل يقعدو يعيطولك خويا وديجي داك رموش لي راكي مركبتهم فيهم زوج مترا وراكي مصغر نيفك ونسيتي باه دخلي جبه تعك لي راه خارج كي بتيخ سمعتي وقبل ماتهدر على ولاد جزاير غسلي فمك ياوحد بايرة روحي شوفي وجهك في مراية قالها ناس زمان مزوق حالك من برا شوف روحك من داخل وقالو ناس زمان كون بانو كون ندبو مزيا لي ماتو نتحدك تخرجي مرا واحد بدون مكياج وانا من تلمسان سلام,0,2020-10-19T21:48:23Z,p
652,bouchra bouchra,http://www.youtube.com/channel/UCIq6UAXru2Wvc2-oTcvPW5g,علاه نتي شكون حمبوك مسحي وجهك حرزي تخلعي المراية بهدلتوا بينا والله الجزاير تتميز بالاسلام بصح وحدة كيفك ضيع بلاد صريلك كيما حبة طماطيس خامجة لوكان منقلعوهاش مالصندوق ضيع كلشي نتي ليق تستري روحك بزاف,0,2020-10-19T21:27:55Z,p
653,Moh Tahar,http://www.youtube.com/channel/UCDGnWSvEsvJuLswmfrM8jkw,انت حقا خط احمر كنت نحبك بصح بانت علي حقيقتك واحدة مخلوعة انت,0,2020-10-19T21:15:35Z,p
654,77•BDNH•77,http://www.youtube.com/channel/UCGOjcD-DdSYbiu_3vHp-vQQ,الردود والقصف في التعليقات غسلي فمك ومبعد هدري ياودي هاذ المخلوقة قاع ماتعرفش تهدر تفو,3,2020-10-19T20:46:18Z,p
655,Mc Fake OFFICIELLE,http://www.youtube.com/channel/UCUNvmnbmB2NPVX5fEAazmUQ,تعيي وش جابك للمريكانية ولباوروبية نتيا نشوفك نتقيا,0,2020-10-19T20:24:08Z,p
656,oum nayl,http://www.youtube.com/channel/UCTGWJ7tPA-G77bMViekEr9A,بالاك غرتي من طفله الي شافوها ومشفوكش نتيا يخي حالا يخي روحي شوفي روحك ومن بعد ارواحي احكي على سيادك,0,2020-10-19T20:23:22Z,p
657,sa mo,http://www.youtube.com/channel/UCQFhLTYt13uvx_DRlSFZP0w,من بكري تبانيلي جايحة مي دكا زدت تاكدت والشباب الي راكي تقولي يشوفو فيك يندبو عليك مفيك حتى حاجة تنعجب وستري روحك خير لك خمجتو اليوتيوب بجياحتكم,0,2020-10-19T20:15:54Z,p
658,Drames Lovely,http://www.youtube.com/channel/UCkRamX4KoG6mFv3AwBsEARA,جايحة مستوى زيروا 0 سمحيلي مانقدرش نزيد نجوابك,0,2020-10-19T19:29:29Z,p
659,Sabri Skikda,http://www.youtube.com/channel/UCxg7d5rBW2PqzRHS9Fhw7KA,روحي تخراي,0,2020-10-19T19:02:33Z,p
660,Hämza Chikhi,http://www.youtube.com/channel/UCHhXSIDcpq-lrAOjSDNLG8A,روحي ربي يهديك والله متحشميش لو كان جيتي تحشمي هذي الهدرة ڨع متهدريهاش,1,2020-10-19T17:27:55Z,p
661,الحياة صعبة,http://www.youtube.com/channel/UCZX_3urlfbhZJOjpUW7EzTw,كي هدرت دك ڨاع ولاو يهدرو على دين وسترة واش هدرة كاين فلبلاد مي حشا ولاد فاميلة انا متحجبة وساترة روحي وصراتلي يخوفو بعض بشر حاشا البعض راني قلت حشا البعض ولكن لوكان جيت من مونيا منزلش مستوايا ونهدر عليهم طنش الحمير تعيش امير كان قاتلهم فيد ودك لقاو فاش يلتهاو,2,2020-10-19T16:43:57Z,p
662,Kami Music Word,http://www.youtube.com/channel/UCibr2uuG_NGuvAjjg4Oii9A,اه سمحلي دزاير صح راهي رافدة نيفو زيرو لا من هاد عورة فيغول لامن شعب يكمنتي لواحد ميشوفش خير,0,2020-10-21T04:46:11Z,p
663,Louhichi Yahia,http://www.youtube.com/channel/UCSL6A80ohwzrjFVx801e_pA,رحمي على مشطت حبي راها ساترا جبهتك حتا تعرفي تهدري لابسا تحلاب ما يدير نتي لحم رخيس خامجا تهدري في سيادك فمك خارج كي رشكلو روحي خاصك مارطو,9,2020-10-19T15:50:46Z,p
664,مسلسلات رمضان جزائرية,http://www.youtube.com/channel/UCTnAd3C5BrwFfNMLi6W2pmQ,نن ثروة تاع البلاد صاحبي جبهة التحرير الوطني برك متزعق,1,2020-10-19T22:49:23Z,p
665,Doussa Noor OFFICIEL,http://www.youtube.com/channel/UCYPyxXR_J1LNahgijRJ4GOw,3 قط جعان ريق على طرف لحمة فايحة والحديث قياس,3,2020-10-19T14:03:05Z,p
666,Kiki Kika,http://www.youtube.com/channel/UCFPZHPwh4T3vDg2K7UKMpPg,شوفي روحك دايرة كي لمعزة تهدري على ولاد الناس روحي قصي ظفارك ومبعد ساهل وستري روحك روحي تصلي وين تعرفي رحمة نتي ونتي راكي تسبي فالناس ربي يهديك بهدلتي لبنات بصيفتك الهادي,3,2020-10-19T13:18:55Z,p
667,nassim azer,http://www.youtube.com/channel/UC7ESpeD38D0mp0R06007UzQ,7 3 3 3 7 قاعك,1,2020-10-19T12:39:16Z,p
668,Lina567 Ben,http://www.youtube.com/channel/UCnQAAUGXZPxhcF7BaA6k4mw,روحي استري روحك ياوجه شر,1,2020-10-19T11:16:34Z,p
669,abdel-hadi Kaddour,http://www.youtube.com/channel/UCFaGCpLQV3DPTlN-xlW0yew,نتي كيلوط خنز,1,2020-10-19T11:15:46Z,p
670,Ishak Kebbabi,http://www.youtube.com/channel/UCIoEzKD1crsZl6689TS233g,قاعك انت تاني,0,2021-03-10T19:55:01Z,p
671,SARA BOUDRAA,http://www.youtube.com/channel/UC14u2KZqdHnj49Rq6V-ZWfA,راني معاك كاع راهم يعايروا فيها ولله هدرت الصح شحال من طفل طفلة غتاصبوه وقتلوه دايرين كي خرا,0,2021-01-23T22:16:36Z,p
672,Timezghine Yassine,http://www.youtube.com/channel/UCNzXhbuotD_NPy3h3-rbVwQ,اسكتي يا مونيا شكون نتيا باش تهدري,1,2020-10-19T10:14:10Z,p
673,Kamel LOUCIF,http://www.youtube.com/channel/UC0N7I1L-7IWC5qxd63MOj8w,دخلت باش نشوف وشنهي القصة صراحة منعرفهاش يا خاوتي عندها الحق رانا نخرجو ونشوفو والله العضيم غار عندها الحق في كل كلمة قالتها مع انني ام في الاربعين من عمري وحجابي كانه جلباب وساترة روحي بصح مع ولادك وينضرو صدقت في كل كلمة قالتها نعطيكم مثال والله على مااقول شهيد وسيحاسبني على كلامي نسكن في فرنسا امام مدرسة وثانوية كي عودو خارجين او داخلين ولا واحد تلقاه امام باب الثانوية ولا سيارة سيارة او سيارتين من بعيد يوصلو ولادهم متحسش اصلا بلي راك ساكن امام ثانوية اقسم لكم لكن في الجزاءر الثانويات كانك امام وعندما يخرجو وكانهم كانو في حبس وتلقا 100سيارة تنتضر من شباب وحتى المتزوجين وانتم تعرفون ذلك جيدا ياتون خصيصا يتفرجو ويتعارفو وكانه مكان للتعارف حاشا المتربيين القليلون جدا,9,2020-10-19T07:56:44Z,p
674,Hamza Ha,http://www.youtube.com/channel/UCsMhQdLlBmLkIdJeBtP4UaQ,يا تافه انت تشاطر كلام فاجرة تتهم الشباب الجزايري بالتحرش ونسيت ان الفتيات اصبحن يتحرشن اكثر من الرجال يلبسن لباس فتيات الملاهي والبغاء ويخرجن لمادا فى رايك انا اقول لك لما يلبسن هكدا هن يقصدن ويتعمدن التعري ليجدبن الرجال كلنا نعرف ما يجري فى الشوارع نحن كرجال اصبحنا لا نتمكن من الخروج مع العايلة بسبب العري والفسق والفجور الدي يتغنى به فتيات اليوم انتم تلومون الرجال لكن الله قال فى كتابه الكريم ان كيدهن لعظيم عظم كيد المراة على الرجل رسول الله راى فى الاسراء والمعراج جهنم اعظمها نساء لمادا برايك لان اليوم اصبح لحم المراة ارخس وابخس من لحم الابقار والاغنام هاده الفاجرة لو كانت تتكلم باحترام وتطرقت للموضوع بطريقة تربوية وتوعوية لكانت مقبولة لكن طريقتها الرخيسة تدل على انها فتاة رخيسة الثمن وفتاة هوى انت جبان لانك من الناس الدين تقصدهم صاحبتك الفاجرة,1,2020-10-19T21:04:14Z,p
675,hibatallah GH,http://www.youtube.com/channel/UC1MrnskDsgQnWWR4ci1l9Tg,تعيف القلب بدون اخلاق,2,2020-10-19T07:16:17Z,p
676,مسلسلات رمضان جزائرية,http://www.youtube.com/channel/UCTnAd3C5BrwFfNMLi6W2pmQ,خلاصلها البوز عليها دير هكا,2,2020-10-19T09:05:17Z,p
677,Salma Salma,http://www.youtube.com/channel/UCJnxbJWjL-739PaTrHzfEDw,عندها حق كلاب وعلاه لي يحكي صح تخرجو تكلاشيوه حتى هذاك لي لخبز ماشبعوش الخبز يخرجو يكلاشيو حكات صح,0,2020-10-18T23:51:54Z,p
678,Amine Ragheb,http://www.youtube.com/channel/UCoXgSwOcsfYMLuQw68i6c1Q,محرحرين تعي والله كيما تقول جدا عطيتي لروحك طريحة ونتي والو واش نقول يخلقو الله ميشاء الله وفي خلقيه شون,0,2020-10-18T22:51:26Z,p
679,Chahrazed Chahra,http://www.youtube.com/channel/UCk4EKHIRJ1GIGNLieethjxA,سباب الرجال البنات الكلبات العريانات روحي شوفي واش راه يصر داخل الجامعات من زنا وخمور وسيارات واقفة امام الجامعة والتي تلبس الحجاب من بيتها وتنزعه في العمارة سروال يكاد يتمزق من موخرتها وصدرها كيف حبيتي يترباو الرجال عمر المراةالمحتشمة الحرة يدور بيها واحد بالعكس يحترمها واذا كلمها وماعطاتو الحق مش محال يطلبها للزواج عنده الحق يعرف لمن يعطي اسمه,1,2020-10-20T16:50:11Z,p
680,Mahdi Md2,http://www.youtube.com/channel/UC42m8Fy6o6h5HD00xkMX2Lw,الجلاخ يتبع الجلاخ,0,2020-10-21T22:55:57Z,p
681,سيهام سيهام,http://www.youtube.com/channel/UC82TF3g0p3yUgsTRC103ItQ,راكي طحانة,1,2020-10-18T19:41:12Z,p
682,الحياة الحلوة,http://www.youtube.com/channel/UCgNvHZ5uXWODYnMvSs1gNVA,لوكان سترتي روحك وطبقتي شرع الله حتى واحد ما يشوف فيك بنظرة خايبة وزيد لوكان ما كنتيش تخزري فيهم ما تعرفيش اذا كانو يريقو عليك ربي يهديك يا الحابسة يا قليلة الحياء والحشمة,4,2020-10-18T18:47:15Z,p
683,امي امي,http://www.youtube.com/channel/UCpiFTmBqJCy2ZgCR8v5bWpw,بلعي فمك خامج,5,2020-10-18T11:38:18Z,p
684,مسلسلات رمضان جزائرية,http://www.youtube.com/channel/UCTnAd3C5BrwFfNMLi6W2pmQ,نن خلاصلها البوز,2,2020-10-18T18:38:30Z,p
685,Khaled Boukhari,http://www.youtube.com/channel/UCINYipJLbqb3s4-t-J_MR_Q,كي تستري روحك وتحبسي لي هو التعري الناس تحشم تشوف فيك سلام,2,2020-10-17T23:33:45Z,p
686,ميادة مريم,http://www.youtube.com/channel/UCNzQZwsfCl_RQuPcdyRHIDg,ماشي مليح الماكياج بزاف تولي مجلدة ياخي جايحة ياخي على كل حال راهم جاوبوك سمعتي مالا يرضيك كنتي قادرة تهدري باحترام وتلحقي المساج بدون تعميم مازالو ولاد بنات الفاملية,10,2020-10-17T22:29:01Z,p
687,Nono Tlm,http://www.youtube.com/channel/UCj4ZE_w-oeJaxXg5B-JPHLA,جسم المراة عورة استرو رواحكم ما يشوفوش فيكم شفتي كاش وحدة بجلباب اغتاصبوها جامي صرات واش نقول الله يهدي ما خلق,4,2020-10-17T21:55:57Z,p
